provenance_row_id,form_name,field,source_value,source_concept_name,standard_concept_id,source_concept_code,source_lookup_uri,target_omop_uri
prov-0707,Adverse Event/SAE,condition_source_value,Tracheal obstruction,Obstruction of trachea,4249742,73342002,,https://athena.ohdsi.org/search-terms/terms/4249742
prov-0708,Adverse Event/SAE,condition_source_value,Tracheal stenosis,Stenosis of trachea,4010275,11296007,,https://athena.ohdsi.org/search-terms/terms/4010275
prov-0709,Adverse Event/SAE,condition_source_value,Tracheitis,Tracheitis,4270490,MONDO:0005990,http://purl.obolibrary.org/obo/MONDO_0005990,https://athena.ohdsi.org/search-terms/terms/4270490
prov-0710,Adverse Event/SAE,condition_source_value,Tracheostomy site bleeding,Tracheostomy hemorrhage,4221119,82872004,,https://athena.ohdsi.org/search-terms/terms/4221119
prov-0711,Adverse Event/SAE,condition_source_value,Transient ischemic attacks,Transient cerebral ischemia,373503,266257000,,https://athena.ohdsi.org/search-terms/terms/373503
prov-0712,Adverse Event/SAE,condition_source_value,Tremor,Tremor,443782,26079004,,https://athena.ohdsi.org/search-terms/terms/443782
prov-0713,Adverse Event/SAE,condition_source_value,Tricuspid valve disease,Tricuspid valve disorder,316993,MONDO:0000471,http://purl.obolibrary.org/obo/MONDO_0000471,https://athena.ohdsi.org/search-terms/terms/316993
prov-0714,Adverse Event/SAE,condition_source_value,Trigeminal nerve disorder,Trigeminal nerve disorder,440703,MONDO:0003543,http://purl.obolibrary.org/obo/MONDO_0003543,https://athena.ohdsi.org/search-terms/terms/440703
prov-0715,Adverse Event/SAE,condition_source_value,Trismus,Trismus,4339090,87866006,,https://athena.ohdsi.org/search-terms/terms/4339090
prov-0716,Adverse Event/SAE,condition_source_value,Trochlear nerve disorder,Cochlear nerve disorder,4149325,35141006,,https://athena.ohdsi.org/search-terms/terms/4149325
prov-0717,Adverse Event/SAE,condition_source_value,Tumor lysis syndrome,Tumor lysis syndrome,4079687,MONDO:0043875,http://purl.obolibrary.org/obo/MONDO_0043875,https://athena.ohdsi.org/search-terms/terms/4079687
prov-0718,Adverse Event/SAE,condition_source_value,Typhlitis,Typhlitis,4189378,61564002,,https://athena.ohdsi.org/search-terms/terms/4189378
prov-0719,Adverse Event/SAE,condition_source_value,Upper gastrointestinal hemorrhage,Upper gastrointestinal bleeding,4291649,37372002,,https://athena.ohdsi.org/search-terms/terms/4291649
prov-0720,Adverse Event/SAE,condition_source_value,Upper respiratory infection,Upper respiratory infection,4181583,54150009,,https://athena.ohdsi.org/search-terms/terms/4181583
prov-0721,Adverse Event/SAE,condition_source_value,Urinary fistula,Urinary fistula,4238036,57243009,,https://athena.ohdsi.org/search-terms/terms/4238036
prov-0722,Adverse Event/SAE,condition_source_value,Urinary retention,Retention of urine,192450,267064002,,https://athena.ohdsi.org/search-terms/terms/192450
prov-0723,Adverse Event/SAE,condition_source_value,Urinary tract infection,Urinary tract infectious disease,81902,68566005,,https://athena.ohdsi.org/search-terms/terms/81902
prov-0724,Adverse Event/SAE,condition_source_value,Urinary tract obstruction,Urinary tract obstruction,194406,MONDO:0003330,http://purl.obolibrary.org/obo/MONDO_0003330,https://athena.ohdsi.org/search-terms/terms/194406
prov-0725,Adverse Event/SAE,condition_source_value,Urinary tract pain,Urinary tract pain,4082798,247382002,,https://athena.ohdsi.org/search-terms/terms/4082798
prov-0726,Adverse Event/SAE,condition_source_value,Urine discoloration,Urine color abnormal,4055281,167239007,,https://athena.ohdsi.org/search-terms/terms/4055281
prov-0727,Adverse Event/SAE,condition_source_value,Urine output decreased,Decreased urine output,37397687,718403007,,https://athena.ohdsi.org/search-terms/terms/37397687
prov-0728,Adverse Event/SAE,condition_source_value,Uterine fistula,Fistula of uterus,4299633,77408009,,https://athena.ohdsi.org/search-terms/terms/4299633
prov-0729,Adverse Event/SAE,condition_source_value,Uterine hemorrhage,Abnormal uterine bleeding,45757810,,,https://athena.ohdsi.org/search-terms/terms/45757810
prov-0730,Adverse Event/SAE,condition_source_value,Uterine infection,Infection of uterus,4200518,301775005,,https://athena.ohdsi.org/search-terms/terms/4200518
prov-0731,Adverse Event/SAE,condition_source_value,Uterine pain,Pain of uterus,4127066,289669005,,https://athena.ohdsi.org/search-terms/terms/4127066
prov-0732,Adverse Event/SAE,condition_source_value,Uterine perforation,Perforation of uterus,4252406,7395000,,https://athena.ohdsi.org/search-terms/terms/4252406
prov-0733,Adverse Event/SAE,condition_source_value,Uveitis,Uveitis,4028363,MONDO:0020283,http://purl.obolibrary.org/obo/MONDO_0020283,https://athena.ohdsi.org/search-terms/terms/4028363
prov-0734,Adverse Event/SAE,condition_source_value,Vaccination complication,Complication due to vaccination,4135475,31935007,,https://athena.ohdsi.org/search-terms/terms/4135475
prov-0735,Adverse Event/SAE,condition_source_value,Vaginal discharge,Vaginal discharge,4155070,271939006,,https://athena.ohdsi.org/search-terms/terms/4155070
prov-0736,Adverse Event/SAE,condition_source_value,Vaginal hemorrhage,Vaginal bleeding,4129155,289530006,,https://athena.ohdsi.org/search-terms/terms/4129155
prov-0737,Adverse Event/SAE,condition_source_value,Vaginal infection,Infective vaginitis,4127406,MONDO:0023557,http://purl.obolibrary.org/obo/MONDO_0023557,https://athena.ohdsi.org/search-terms/terms/4127406
prov-0738,Adverse Event/SAE,condition_source_value,Vaginal inflammation,Anal inflammation,4200521,301779004,,https://athena.ohdsi.org/search-terms/terms/4200521
prov-0739,Adverse Event/SAE,condition_source_value,Vaginal pain,Vaginal pain,4244072,38343000,,https://athena.ohdsi.org/search-terms/terms/4244072
prov-0740,Adverse Event/SAE,condition_source_value,Vaginal perforation,Laceration of vagina,4254779,410062001,,https://athena.ohdsi.org/search-terms/terms/4254779
prov-0741,Adverse Event/SAE,condition_source_value,Vaginal stricture,Stricture of vagina,4243763,37914004,,https://athena.ohdsi.org/search-terms/terms/4243763
prov-0742,Adverse Event/SAE,condition_source_value,Vagus nerve disorder,Disorder of vagus nerve,432307,73765005,,https://athena.ohdsi.org/search-terms/terms/432307
prov-0743,Adverse Event/SAE,condition_source_value,Vascular disorders - Other specify,Vascular disorder,443784,27550009,,https://athena.ohdsi.org/search-terms/terms/443784
prov-0744,Adverse Event/SAE,condition_source_value,Venous injury,Injury of vein,4275428,64583005,,https://athena.ohdsi.org/search-terms/terms/4275428
prov-0745,Adverse Event/SAE,condition_source_value,Ventricular arrhythmia,Ventricular arrhythmia,4185572,44103008,,https://athena.ohdsi.org/search-terms/terms/4185572
prov-0746,Adverse Event/SAE,condition_source_value,Ventricular fibrillation,Ventricular fibrillation,437894,MONDO:0000190,http://purl.obolibrary.org/obo/MONDO_0000190,https://athena.ohdsi.org/search-terms/terms/437894
prov-0747,Adverse Event/SAE,condition_source_value,Ventricular tachycardia,Ventricular tachycardia,4103295,MONDO:0005477,http://purl.obolibrary.org/obo/MONDO_0005477,https://athena.ohdsi.org/search-terms/terms/4103295
prov-0748,Adverse Event/SAE,condition_source_value,Vertigo,Vertigo,439383,399153001,,https://athena.ohdsi.org/search-terms/terms/439383
prov-0749,Adverse Event/SAE,condition_source_value,Vestibular disorder,Labyrinthine disorder,81303,20425006,,https://athena.ohdsi.org/search-terms/terms/81303
prov-0750,Adverse Event/SAE,condition_source_value,Viremia,Viremia,133327,2528003,,https://athena.ohdsi.org/search-terms/terms/133327
prov-0751,Adverse Event/SAE,condition_source_value,Vision decreased,Sight deteriorating,4023180,225581002,,https://athena.ohdsi.org/search-terms/terms/4023180
prov-0752,Adverse Event/SAE,condition_source_value,Vitreous hemorrhage,Vitreous hemorrhage,315276,31341008,,https://athena.ohdsi.org/search-terms/terms/315276
prov-0753,Adverse Event/SAE,condition_source_value,Voice alteration,Dysphonia,40326053,16617009,,https://athena.ohdsi.org/search-terms/terms/40326053
prov-0754,Adverse Event/SAE,condition_source_value,Vulval infection,Infective vulvitis,4088316,279499002,,https://athena.ohdsi.org/search-terms/terms/4088316
prov-0755,Adverse Event/SAE,condition_source_value,Watering eyes,Epiphora,435553,193982009,,https://athena.ohdsi.org/search-terms/terms/435553
prov-0756,Adverse Event/SAE,condition_source_value,Wound dehiscence,Wound dehiscence,439981,225553008,,https://athena.ohdsi.org/search-terms/terms/439981
prov-0757,Adverse Event/SAE,condition_source_value,Wound infection,Local infection of wound,4297984,76844004,,https://athena.ohdsi.org/search-terms/terms/4297984
prov-0758,Adverse Events,observation_source_value,rx_10_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0759,Adverse Events,observation_source_value,rx_11_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0760,Adverse Events,observation_source_value,rx_12_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0761,Adverse Events,observation_source_value,rx_13_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0762,Adverse Events,observation_source_value,rx_16_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0763,Adverse Events,observation_source_value,rx_17_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0764,Adverse Events,observation_source_value,rx_18_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0765,Adverse Events,observation_source_value,rx_19_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0766,Adverse Events,observation_source_value,rx_20_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0767,Adverse Events,observation_source_value,rx_22_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0768,Adverse Events,observation_source_value,rx_23_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0769,Adverse Events,observation_source_value,rx_24_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0770,Adverse Events,observation_source_value,rx_31_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0771,Adverse Events,observation_source_value,rx_32_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0772,Adverse Events,observation_source_value,rx_33_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0773,Adverse Events,observation_source_value,rx_34_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0774,Adverse Events,observation_source_value,rx_35_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0775,Adverse Events,observation_source_value,rx_36_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0776,Adverse Events,observation_source_value,rx_37_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0777,Adverse Events,observation_source_value,rx_38_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0778,Adverse Events,observation_source_value,rx_39_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0779,Adverse Events,observation_source_value,rx_40_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0780,Adverse Events,observation_source_value,rx_41_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0781,Adverse Events,observation_source_value,rx_42_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0782,Adverse Events,observation_source_value,rx_43_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0783,Adverse Events,observation_source_value,rx_44_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0784,Adverse Events,observation_source_value,rx_45_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0785,Adverse Events,observation_source_value,rx_46_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0786,Adverse Events,observation_source_value,rx_47_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0787,Adverse Events,observation_source_value,rx_48_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0788,Adverse Events,observation_source_value,rx_49_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0789,Adverse Events,observation_source_value,rx_50_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0790,Adverse Events,observation_source_value,rx_51_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0791,Adverse Events,observation_source_value,rx_52_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0792,Adverse Events,observation_source_value,rx_53_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0793,Adverse Events,observation_source_value,rx_54_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0794,Adverse Events,observation_source_value,rx_55_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0795,Adverse Events,observation_source_value,rx_56_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0796,Adverse Events,observation_source_value,rx_57_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0797,Adverse Events,observation_source_value,rx_58_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0798,Adverse Events,observation_source_value,rx_59_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0799,Adverse Events,observation_source_value,rx_60_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0800,Adverse Events,observation_source_value,rx_61_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0801,Adverse Events,observation_source_value,rx_62_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0802,Adverse Events,observation_source_value,rx_63_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0803,Adverse Events,observation_source_value,rx_64_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0804,Adverse Events,observation_source_value,rx_65_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0805,Adverse Events,observation_source_value,rx_66_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0806,Adverse Events,observation_source_value,rx_67_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0807,Adverse Events,observation_source_value,rx_68_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0808,Adverse Events,observation_source_value,rx_69_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
prov-0809,Adverse Events,observation_source_value,rx_70_ongoing,Ongoing,45878805,LA9040-2,,https://athena.ohdsi.org/search-terms/terms/45878805
